,Item Number,Price,Price Effective Date,Price End Date
1511,2511,37802.0,2023-01-01,
1512,2512,36167.0,2023-01-01,
1513,2513,72094.0,2023-01-01,
1514,2514,42304.0,2023-01-01,
1515,2515,74387.0,2023-01-01,
1516,2516,73488.0,2023-01-01,
1517,2517,42427.0,2023-01-01,
1518,2518,39407.0,2023-01-01,
1519,2519,3174.0,2023-01-01,
1520,2520,35509.0,2023-01-01,
1521,2521,54098.0,2023-01-01,
1522,2522,49936.0,2023-01-01,
1523,2523,32680.0,2023-01-01,
1524,2524,61144.0,2023-01-01,2024-02-27
1525,2525,11343.0,2023-01-01,
1526,2526,5025.0,2023-01-01,
1527,2527,22285.0,2023-01-01,
1528,2528,16970.0,2023-01-01,
1529,2529,72537.0,2023-01-01,
1530,2530,28740.0,2023-01-01,
1531,2531,41677.0,2023-01-01,
1532,2532,72245.0,2023-01-01,
1533,2533,73202.0,2023-01-01,
1534,2534,63025.0,2023-01-01,
1535,2535,60206.0,2023-01-01,
1536,2536,12393.0,2023-01-01,
1537,2537,36224.0,2023-01-01,
1538,2538,27236.0,2023-01-01,
1539,2539,71163.0,2023-01-01,
1540,2540,10822.0,2023-01-01,
1541,2541,63953.0,2023-01-01,
1542,2542,9200.0,2023-01-01,
1543,2543,17249.0,2023-01-01,
1544,2544,14892.0,2023-01-01,
1545,2545,29662.0,2023-01-01,
1546,2546,47671.0,2023-01-01,
1547,2547,64899.0,2023-01-01,
1548,2548,74070.0,2023-01-01,
1549,2549,74691.0,2023-01-01,
1550,2550,9330.0,2023-01-01,
1551,2551,53506.0,2023-01-01,
1552,2552,9764.0,2023-01-01,
1553,2553,18410.0,2023-01-01,
1554,2554,37539.0,2023-01-01,
1555,2555,24040.0,2023-01-01,
1556,2556,57216.0,2023-01-01,
1557,2557,20082.0,2023-01-01,2024-07-10
1558,2558,39593.0,2023-01-01,
1559,2559,54216.0,2023-01-01,
1560,2560,9785.0,2023-01-01,
1561,2561,65799.0,2023-01-01,
1562,2562,62210.0,2023-01-01,
1563,2563,24129.0,2023-01-01,
1564,2564,39972.0,2023-01-01,
1565,2565,72984.0,2023-01-01,
1566,2566,41822.0,2023-01-01,
1567,2567,51522.0,2023-01-01,
1568,2568,52804.0,2023-01-01,
1569,2569,30535.0,2023-01-01,
1570,2570,752.0,2023-01-01,
1571,2571,39223.0,2023-01-01,
1572,2572,28849.0,2023-01-01,
1573,2573,37082.0,2023-01-01,
1574,2574,13717.0,2023-01-01,
1575,2575,47381.0,2023-01-01,
1576,2576,43743.0,2023-01-01,
1577,2577,71372.0,2023-01-01,
1578,2578,1038.0,2023-01-01,
1579,2579,26516.0,2023-01-01,
1580,2580,7933.0,2023-01-01,
1581,2581,60172.0,2023-01-01,
1582,2582,74446.0,2023-01-01,
1583,2583,30880.0,2023-01-01,
1584,2584,10568.0,2023-01-01,
1585,2585,38213.0,2023-01-01,
1586,2586,30461.0,2023-01-01,
1587,2587,60701.0,2023-01-01,
1588,2588,54347.0,2023-01-01,
1589,2589,36267.0,2023-01-01,
1590,2590,56984.0,2023-01-01,
1591,2591,68569.0,2023-01-01,
1592,2592,5351.0,2023-01-01,
1593,2593,39155.0,2023-01-01,
1594,2594,50342.0,2023-01-01,
1595,2595,23412.0,2023-01-01,
1596,2596,13618.0,2023-01-01,
1597,2597,8898.0,2023-01-01,
1598,2598,67548.0,2023-01-01,
1599,2599,60264.0,2023-01-01,
1600,2600,39753.0,2023-01-01,
1601,2601,25499.0,2023-01-01,
1602,2602,57716.0,2023-01-01,
1603,2603,65286.0,2023-01-01,
1604,2604,73631.0,2023-01-01,
1605,2605,65806.0,2023-01-01,
1606,2606,30180.0,2023-01-01,
1607,2607,69448.0,2023-01-01,
1608,2608,17738.0,2023-01-01,
1609,2609,54852.0,2023-01-01,
1610,2610,12136.0,2023-01-01,
1611,2611,22341.0,2023-01-01,
1612,2612,27293.0,2023-01-01,
1613,2613,57393.0,2023-01-01,
1614,2614,51499.0,2023-01-01,
1615,2615,8298.0,2023-01-01,
1616,2616,73045.0,2023-01-01,
1617,2617,20442.0,2023-01-01,
1618,2618,70335.0,2023-01-01,
1619,2619,8677.0,2023-01-01,
1620,2620,53851.0,2023-01-01,
1621,2621,64478.0,2023-01-01,
1622,2622,25969.0,2023-01-01,
1623,2623,53716.0,2023-01-01,
1624,2624,66009.0,2023-01-01,
1625,2625,21493.0,2023-01-01,
1626,2626,24161.0,2023-01-01,
1627,2627,63646.0,2023-01-01,
1628,2628,61024.0,2023-01-01,
1629,2629,37921.0,2023-01-01,
1630,2630,50149.0,2023-01-01,
1631,2631,70487.0,2023-01-01,
1632,2632,50423.0,2023-01-01,
1633,2633,74331.0,2023-01-01,
1634,2634,70894.0,2023-01-01,
1635,2635,55570.0,2023-01-01,
1636,2636,17055.0,2023-01-01,
1637,2637,8134.0,2023-01-01,
1638,2638,44095.0,2023-01-01,
1639,2639,56145.0,2023-01-01,
1640,2640,65747.0,2023-01-01,
1641,2641,1100.0,2023-01-01,
1642,2642,70982.0,2023-01-01,
1643,2643,51132.0,2023-01-01,
1644,2644,74050.0,2023-01-01,
1645,2645,66922.0,2023-01-01,
1646,2646,57668.0,2023-01-01,
1647,2647,62375.0,2023-01-01,
1648,2648,54341.0,2023-01-01,
1649,2649,57017.0,2023-01-01,2023-02-21
1650,2650,34759.0,2023-01-01,
1651,2651,53591.0,2023-01-01,
1652,2652,1104.0,2023-01-01,
1653,2653,40191.0,2023-01-01,
1654,2654,67649.0,2023-01-01,
1655,2655,57251.0,2023-01-01,
1656,2656,34065.0,2023-01-01,
1657,2657,48192.0,2023-01-01,
1658,2658,30490.0,2023-01-01,
1659,2659,3492.0,2023-01-01,
1660,2660,62188.0,2023-01-01,
1661,2661,50634.0,2023-01-01,
1662,2662,24911.0,2023-01-01,
1663,2663,12320.0,2023-01-01,
1664,2664,64377.0,2023-01-01,
1665,2665,66898.0,2023-01-01,
1666,2666,33003.0,2023-01-01,
1667,2667,73736.0,2023-01-01,
1668,2668,17231.0,2023-01-01,
1669,2669,3032.0,2023-01-01,
1670,2670,34665.0,2023-01-01,
1671,2671,71524.0,2023-01-01,
1672,2672,46686.0,2023-01-01,
1673,2673,33542.0,2023-01-01,
1674,2674,29605.0,2023-01-01,
1675,2675,14858.0,2023-01-01,
1676,2676,18588.0,2023-01-01,
1677,2677,55459.0,2023-01-01,
1678,2678,10550.0,2023-01-01,
1679,2679,4960.0,2023-01-01,
1680,2680,29034.0,2023-01-01,
1681,2681,71414.0,2023-01-01,
1682,2682,64760.0,2023-01-01,
1683,2683,31195.0,2023-01-01,
1684,2684,41566.0,2023-01-01,
1685,2685,37804.0,2023-01-01,
1686,2686,41529.0,2023-01-01,
1687,2687,58801.0,2023-01-01,
1688,2688,30755.0,2023-01-01,
1689,2689,45364.0,2023-01-01,
1690,2690,58926.0,2023-01-01,
1691,2691,44515.0,2023-01-01,
1692,2692,60874.0,2023-01-01,
1693,2693,33768.0,2023-01-01,
1694,2694,36862.0,2023-01-01,2024-12-05
1695,2695,50994.0,2023-01-01,2024-11-09
1696,2696,65911.0,2023-01-01,
1697,2697,41037.0,2023-01-01,
1698,2698,68263.0,2023-01-01,
1699,2699,48079.0,2023-01-01,
1700,2700,29492.0,2023-01-01,
1701,2701,31789.0,2023-01-01,
1702,2702,47891.0,2023-01-01,
1703,2703,16474.0,2023-01-01,
1704,2704,58494.0,2023-01-01,
1705,2705,62812.0,2023-01-01,
1706,2706,24703.0,2023-01-01,
1707,2707,2780.0,2023-01-01,
1708,2708,41447.0,2023-01-01,
1709,2709,29777.0,2023-01-01,
1710,2710,13481.0,2023-01-01,
1711,2711,59182.0,2023-01-01,
1712,2712,38583.0,2023-01-01,
1713,2713,59464.0,2023-01-01,
1714,2714,50390.0,2023-01-01,
1715,2715,68649.0,2023-01-01,
1716,2716,5065.0,2023-01-01,
1717,2717,27610.0,2023-01-01,
1718,2718,19700.0,2023-01-01,
1719,2719,60197.0,2023-01-01,
1720,2720,27774.0,2023-01-01,
1721,2721,19800.0,2023-01-01,
1722,2722,71639.0,2023-01-01,
1723,2723,37583.0,2023-01-01,
1724,2724,19919.0,2023-01-01,
1725,2725,26462.0,2023-01-01,
1726,2726,24697.0,2023-01-01,
1727,2727,23035.0,2023-01-01,
1728,2728,37283.0,2023-01-01,
1729,2729,4036.0,2023-01-01,
1730,2730,23700.0,2023-01-01,
1731,2731,11088.0,2023-01-01,
1732,2732,71109.0,2023-01-01,
1733,2733,31917.0,2023-01-01,
1734,2734,8243.0,2023-01-01,
1735,2735,4511.0,2023-01-01,
1736,2736,39402.0,2023-01-01,
1737,2737,67196.0,2023-01-01,
1738,2738,70576.0,2023-01-01,
1739,2739,28741.0,2023-01-01,
1740,2740,39475.0,2023-01-01,
1741,2741,10020.0,2023-01-01,
1742,2742,10925.0,2023-01-01,
1743,2743,37182.0,2023-01-01,
1744,2744,49924.0,2023-01-01,
1745,2745,55703.0,2023-01-01,
1746,2746,57499.0,2023-01-01,
1747,2747,32501.0,2023-01-01,
1748,2748,69402.0,2023-01-01,
1749,2749,39750.0,2023-01-01,
1750,2750,19088.0,2023-01-01,
1751,2751,14673.0,2023-01-01,
1752,2752,42424.0,2023-01-01,
1753,2753,5592.0,2023-01-01,
1754,2754,25266.0,2023-01-01,
1755,2755,72179.0,2023-01-01,
1756,2756,42499.0,2023-01-01,
1757,2757,35219.0,2023-01-01,
1758,2758,50598.0,2023-01-01,
1759,2759,69404.0,2023-01-01,
1760,2760,74883.0,2023-01-01,
1761,2761,39018.0,2023-01-01,
1762,2762,37682.0,2023-01-01,
1763,2763,47628.0,2023-01-01,
1764,2764,11555.0,2023-01-01,
1765,2765,26106.0,2023-01-01,
1766,2766,46674.0,2023-01-01,
1767,2767,69533.0,2023-01-01,
1768,2768,20307.0,2023-01-01,
1769,2769,4368.0,2023-01-01,
1770,2770,27649.0,2023-01-01,
1771,2771,54733.0,2023-01-01,
1772,2772,901.0,2023-01-01,
1773,2773,34498.0,2023-01-01,
1774,2774,6053.0,2023-01-01,
1775,2775,53376.0,2023-01-01,
1776,2776,50472.0,2023-01-01,
1777,2777,57848.0,2023-01-01,
1778,2778,38385.0,2023-01-01,
1779,2779,3610.0,2023-01-01,
1780,2780,6681.0,2023-01-01,
1781,2781,45799.0,2023-01-01,
1782,2782,9104.0,2023-01-01,
1783,2783,1993.0,2023-01-01,
1784,2784,30463.0,2023-01-01,
1785,2785,70778.0,2023-01-01,
1786,2786,27443.0,2023-01-01,
1787,2787,63917.0,2023-01-01,
1788,2788,27264.0,2023-01-01,
1789,2789,38972.0,2023-01-01,
1790,2790,27074.0,2023-01-01,
1791,2791,64024.0,2023-01-01,
1792,2792,21026.0,2023-01-01,
1793,2793,9838.0,2023-01-01,
1794,2794,46741.0,2023-01-01,
1795,2795,12437.0,2023-01-01,
1796,2796,15390.0,2023-01-01,
1797,2797,71354.0,2023-01-01,
1798,2798,44740.0,2023-01-01,
1799,2799,54830.0,2023-01-01,
1800,2800,21750.0,2023-01-01,
1801,2801,67715.0,2023-01-01,
1802,2802,42129.0,2023-01-01,
1803,2803,40510.0,2023-01-01,
1804,2804,45799.0,2023-01-01,
1805,2805,67222.0,2023-01-01,
1806,2806,24543.0,2023-01-01,
1807,2807,56475.0,2023-01-01,
1808,2808,72869.0,2023-01-01,
1809,2809,34313.0,2023-01-01,
1810,2810,56280.0,2023-01-01,
1811,2811,12468.0,2023-01-01,
1812,2812,13361.0,2023-01-01,
1813,2813,58573.0,2023-01-01,
1814,2814,32567.0,2023-01-01,
1815,2815,13486.0,2023-01-01,
1816,2816,42387.0,2023-01-01,
1817,2817,47656.0,2023-01-01,
1818,2818,11860.0,2023-01-01,
1819,2819,26303.0,2023-01-01,
1820,2820,70737.0,2023-01-01,
1821,2821,12630.0,2023-01-01,
1822,2822,55549.0,2023-01-01,
1823,2823,72944.0,2023-01-01,
1824,2824,19536.0,2023-01-01,
1825,2825,26915.0,2023-01-01,
1826,2826,47529.0,2023-01-01,
1827,2827,58031.0,2023-01-01,
1828,2828,8487.0,2023-01-01,
1829,2829,37229.0,2023-01-01,
1830,2830,28735.0,2023-01-01,
1831,2831,8081.0,2023-01-01,
1832,2832,39145.0,2023-01-01,
1833,2833,53489.0,2023-01-01,
1834,2834,41357.0,2023-01-01,
1835,2835,34324.0,2023-01-01,
1836,2836,787.0,2023-01-01,
1837,2837,71204.0,2023-01-01,
1838,2838,59902.0,2023-01-01,
1839,2839,32938.0,2023-01-01,
1840,2840,52644.0,2023-01-01,
1841,2841,43955.0,2023-01-01,
1842,2842,74464.0,2023-01-01,
1843,2843,67845.0,2023-01-01,
1844,2844,24703.0,2023-01-01,
1845,2845,65343.0,2023-01-01,
1846,2846,16194.0,2023-01-01,
1847,2847,49006.0,2023-01-01,
1848,2848,7910.0,2023-01-01,
1849,2849,41469.0,2023-01-01,
1850,2850,20618.0,2023-01-01,
1851,2851,42085.0,2023-01-01,
1852,2852,56628.0,2023-01-01,
1853,2853,44825.0,2023-01-01,
1854,2854,40686.0,2023-01-01,
1855,2855,38619.0,2023-01-01,
1856,2856,67291.0,2023-01-01,
1857,2857,45545.0,2023-01-01,
1858,2858,40721.0,2023-01-01,
1859,2859,25390.0,2023-01-01,
1860,2860,24040.0,2023-01-01,
1861,2861,57098.0,2023-01-01,
1862,2862,16794.0,2023-01-01,
1863,2863,21015.0,2023-01-01,
1864,2864,70661.0,2023-01-01,
1865,2865,17187.0,2023-01-01,
1866,2866,34908.0,2023-01-01,
1867,2867,56307.0,2023-01-01,
1868,2868,15316.0,2023-01-01,
1869,2869,52580.0,2023-01-01,
1870,2870,25860.0,2023-01-01,
1871,2871,70131.0,2023-01-01,
1872,2872,13532.0,2023-01-01,
1873,2873,18509.0,2023-01-01,
1874,2874,66827.0,2023-01-01,
1875,2875,21723.0,2023-01-01,
1876,2876,65523.0,2023-01-01,
1877,2877,29452.0,2023-01-01,
1878,2878,9228.0,2023-01-01,
1879,2879,2870.0,2023-01-01,
1880,2880,54539.0,2023-01-01,
1881,2881,29522.0,2023-01-01,
1882,2882,25402.0,2023-01-01,
1883,2883,67646.0,2023-01-01,
1884,2884,22440.0,2023-01-01,
1885,2885,71721.0,2023-01-01,
1886,2886,72353.0,2023-01-01,
1887,2887,18144.0,2023-01-01,
1888,2888,977.0,2023-01-01,
1889,2889,41229.0,2023-01-01,
1890,2890,35140.0,2023-01-01,
1891,2891,52335.0,2023-01-01,
1892,2892,31462.0,2023-01-01,
1893,2893,21142.0,2023-01-01,
1894,2894,70826.0,2023-01-01,
1895,2895,28761.0,2023-01-01,
1896,2896,63752.0,2023-01-01,
1897,2897,41553.0,2023-01-01,
1898,2898,57018.0,2023-01-01,
1899,2899,12572.0,2023-01-01,
1900,2900,65300.0,2023-01-01,
1901,2901,57032.0,2023-01-01,
1902,2902,66227.0,2023-01-01,
1903,2903,3623.0,2023-01-01,
1904,2904,27616.0,2023-01-01,
1905,2905,64026.0,2023-01-01,
1906,2906,29629.0,2023-01-01,
1907,2907,14021.0,2023-01-01,
1908,2908,52943.0,2023-01-01,
1909,2909,23333.0,2023-01-01,
1910,2910,47030.0,2023-01-01,
1911,2911,54910.0,2023-01-01,
1912,2912,5665.0,2023-01-01,
1913,2913,22727.0,2023-01-01,
1914,2914,37124.0,2023-01-01,
1915,2915,58781.0,2023-01-01,
1916,2916,8868.0,2023-01-01,
1917,2917,7816.0,2023-01-01,
1918,2918,44404.0,2023-01-01,
1919,2919,46597.0,2023-01-01,
1920,2920,67642.0,2023-01-01,
1921,2921,26784.0,2023-01-01,
1922,2922,58434.0,2023-01-01,
1923,2923,30367.0,2023-01-01,
1924,2924,223.0,2023-01-01,
1925,2925,70419.0,2023-01-01,
1926,2926,69079.0,2023-01-01,
1927,2927,53206.0,2023-01-01,
1928,2928,17292.0,2023-01-01,
1929,2929,27944.0,2023-01-01,
1930,2930,53789.0,2023-01-01,
1931,2931,2048.0,2023-01-01,
1932,2932,44652.0,2023-01-01,
1933,2933,45487.0,2023-01-01,2024-12-20
1934,2934,44158.0,2023-01-01,
1935,2935,11822.0,2023-01-01,
1936,2936,48422.0,2023-01-01,
1937,2937,58283.0,2023-01-01,
1938,2938,13850.0,2023-01-01,
1939,2939,65633.0,2023-01-01,
1940,2940,12282.0,2023-01-01,
1941,2941,15162.0,2023-01-01,
1942,2942,41250.0,2023-01-01,
1943,2943,37115.0,2023-01-01,
1944,2944,1854.0,2023-01-01,
1945,2945,7826.0,2023-01-01,
1946,2946,12937.0,2023-01-01,
1947,2947,23955.0,2023-01-01,
1948,2948,70082.0,2023-01-01,
1949,2949,8389.0,2023-01-01,
1950,2950,71901.0,2023-01-01,
1951,2951,41444.0,2023-01-01,
1952,2952,33090.0,2023-01-01,
1953,2953,41432.0,2023-01-01,
1954,2954,11845.0,2023-01-01,
1955,2955,46327.0,2023-01-01,
1956,2956,39374.0,2023-01-01,
1957,2957,51633.0,2023-01-01,
1958,2958,27104.0,2023-01-01,
1959,2959,40334.0,2023-01-01,
1960,2960,62797.0,2023-01-01,
1961,2961,54007.0,2023-01-01,
1962,2962,42316.0,2023-01-01,
1963,2963,71105.0,2023-01-01,
1964,2964,46990.0,2023-01-01,
1965,2965,9534.0,2023-01-01,
1966,2966,31565.0,2023-01-01,
1967,2967,44223.0,2023-01-01,
1968,2968,69455.0,2023-01-01,
1969,2969,41204.0,2023-01-01,
1970,2970,44785.0,2023-01-01,
1971,2971,40702.0,2023-01-01,
1972,2972,6022.0,2023-01-01,
1973,2973,64886.0,2023-01-01,
1974,2974,18721.0,2023-01-01,
1975,2975,15350.0,2023-01-01,
1976,2976,59378.0,2023-01-01,
1977,2977,18094.0,2023-01-01,
1978,2978,4679.0,2023-01-01,
1979,2979,48770.0,2023-01-01,
1980,2980,63998.0,2023-01-01,
1981,2981,71174.0,2023-01-01,
1982,2982,4536.0,2023-01-01,
1983,2983,52997.0,2023-01-01,
1984,2984,67520.0,2023-01-01,
1985,2985,26555.0,2023-01-01,
1986,2986,5441.0,2023-01-01,
1987,2987,47417.0,2023-01-01,
1988,2988,39099.0,2023-01-01,
1989,2989,60028.0,2023-01-01,
1990,2990,65264.0,2023-01-01,
1991,2991,15282.0,2023-01-01,
1992,2992,34179.0,2023-01-01,
1993,2993,55413.0,2023-01-01,
1994,2994,54403.0,2023-01-01,
1995,2995,20349.0,2023-01-01,
1996,2996,786.0,2023-01-01,
1997,2997,38845.0,2023-01-01,
1998,2998,1742.0,2023-01-01,
1999,2999,56278.0,2023-01-01,
2000,3000,3111.0,2023-01-01,
2001,3001,2656.0,2023-01-01,
2002,3002,504.0,2023-01-01,
2003,3003,53045.0,2023-01-01,
2004,3004,43320.0,2023-01-01,
2005,3005,71172.0,2023-01-01,
2006,3006,15176.0,2023-01-01,
2007,3007,31085.0,2023-01-01,
2008,3008,23466.0,2023-01-01,
2009,3009,4603.0,2023-01-01,
2010,3010,28967.0,2023-01-01,
2011,3011,29684.0,2023-01-01,
2012,3012,48145.0,2023-01-01,
2013,3013,28772.0,2023-01-01,
2014,3014,32839.0,2023-01-01,
2015,3015,41228.0,2023-01-01,
2016,3016,63788.0,2023-01-01,
2017,3017,43307.0,2023-01-01,
2018,3018,66814.0,2023-01-01,
2019,3019,41063.0,2023-01-01,
2020,3020,57209.0,2023-01-01,
2021,3021,1332.0,2023-01-01,
2022,3022,57642.0,2023-01-01,
2023,3023,66562.0,2023-01-01,
2024,3024,12931.0,2023-01-01,
2025,3025,65741.0,2023-01-01,
2026,3026,47009.0,2023-01-01,
2027,3027,7583.0,2023-01-01,
2028,3028,30145.0,2023-01-01,
2029,3029,41819.0,2023-01-01,
2030,3030,5706.0,2023-01-01,
2031,3031,6497.0,2023-01-01,
2032,3032,16954.0,2023-01-01,
2033,3033,67512.0,2023-01-01,
2034,3034,49946.0,2023-01-01,
2035,3035,67884.0,2023-01-01,
2036,3036,51791.0,2023-01-01,
2037,3037,1219.0,2023-01-01,
2038,3038,27485.0,2023-01-01,
2039,3039,68092.0,2023-01-01,
2040,3040,42796.0,2023-01-01,
2041,3041,70503.0,2023-01-01,
2042,3042,23313.0,2023-01-01,
2043,3043,13012.0,2023-01-01,
2044,3044,68781.0,2023-01-01,
2045,3045,31818.0,2023-01-01,
2046,3046,41154.0,2023-01-01,
2047,3047,47507.0,2023-01-01,
2048,3048,57660.0,2023-01-01,2023-01-11
2049,3049,6714.0,2023-01-01,
2050,3050,66904.0,2023-01-01,
2051,3051,56264.0,2023-01-01,
2052,3052,43325.0,2023-01-01,
2053,3053,11215.0,2023-01-01,
2054,3054,68652.0,2023-01-01,
2055,3055,35870.0,2023-01-01,
2056,3056,32881.0,2023-01-01,
2057,3057,61637.0,2023-01-01,
2058,3058,53120.0,2023-01-01,
2059,3059,57637.0,2023-01-01,
2060,3060,19238.0,2023-01-01,
2061,3061,49333.0,2023-01-01,
2062,3062,57837.0,2023-01-01,
2063,3063,22251.0,2023-01-01,
2064,3064,23439.0,2023-01-01,
2065,3065,6378.0,2023-01-01,
2066,3066,14680.0,2023-01-01,
2067,3067,47747.0,2023-01-01,
2068,3068,67302.0,2023-01-01,
2069,3069,62748.0,2023-01-01,
2070,3070,70275.0,2023-01-01,
2071,3071,6144.0,2023-01-01,
2072,3072,52301.0,2023-01-01,
2073,3073,36964.0,2023-01-01,
2074,3074,50675.0,2023-01-01,
2075,3075,4427.0,2023-01-01,
2076,3076,59351.0,2023-01-01,
2077,3077,45487.0,2023-01-01,
2078,3078,51915.0,2023-01-01,
2079,3079,58491.0,2023-01-01,
2080,3080,39673.0,2023-01-01,
2081,3081,45883.0,2023-01-01,
2082,3082,44874.0,2023-01-01,
2083,3083,44012.0,2023-01-01,
2084,3084,30998.0,2023-01-01,
2085,3085,43943.0,2023-01-01,
2086,3086,32420.0,2023-01-01,
2087,3087,36462.0,2023-01-01,
2088,3088,70577.0,2023-01-01,
2089,3089,54986.0,2023-01-01,
2090,3090,73323.0,2023-01-01,
2091,3091,51920.0,2023-01-01,
2092,3092,62006.0,2023-01-01,
2093,3093,71235.0,2023-01-01,
2094,3094,37390.0,2023-01-01,
2095,3095,47283.0,2023-01-01,
2096,3096,59947.0,2023-01-01,
2097,3097,17272.0,2023-01-01,
2098,3098,58541.0,2023-01-01,
2099,3099,51335.0,2023-01-01,
2100,3100,65212.0,2023-01-01,
2101,3101,498.0,2023-01-01,
2102,3102,28751.0,2023-01-01,
2103,3103,64237.0,2023-01-01,
2104,3104,55295.0,2023-01-01,
2105,3105,29623.0,2023-01-01,
2106,3106,6661.0,2023-01-01,
2107,3107,56552.0,2023-01-01,
2108,3108,74263.0,2023-01-01,
2109,3109,18060.0,2023-01-01,
2110,3110,2478.0,2023-01-01,
2111,3111,58252.0,2023-01-01,
2112,3112,46123.0,2023-01-01,
2113,3113,22543.0,2023-01-01,
2114,3114,4569.0,2023-01-01,
2115,3115,47360.0,2023-01-01,
2116,3116,74254.0,2023-01-01,
2117,3117,6067.0,2023-01-01,
2118,3118,62940.0,2023-01-01,
2119,3119,52317.0,2023-01-01,
2120,3120,25312.0,2023-01-01,
2121,3121,499.0,2023-01-01,
2122,3122,56337.0,2023-01-01,
2123,3123,31671.0,2023-01-01,
2124,3124,59477.0,2023-01-01,
2125,3125,3146.0,2023-01-01,
2126,3126,39740.0,2023-01-01,
2127,3127,73752.0,2023-01-01,
2128,3128,51291.0,2023-01-01,
2129,3129,35390.0,2023-01-01,
2130,3130,32961.0,2023-01-01,
2131,3131,43197.0,2023-01-01,
2132,3132,31780.0,2023-01-01,
2133,3133,25412.0,2023-01-01,
2134,3134,39644.0,2023-01-01,
2135,3135,65922.0,2023-01-01,
2136,3136,27429.0,2023-01-01,
2137,3137,57159.0,2023-01-01,
2138,3138,50885.0,2023-01-01,
2139,3139,38772.0,2023-01-01,
2140,3140,66784.0,2023-01-01,
2141,3141,10980.0,2023-01-01,
2142,3142,51615.0,2023-01-01,
2143,3143,53001.0,2023-01-01,
2144,3144,58992.0,2023-01-01,
2145,3145,26054.0,2023-01-01,
2146,3146,50263.0,2023-01-01,
2147,3147,21339.0,2023-01-01,
2148,3148,57037.0,2023-01-01,
2149,3149,69247.0,2023-01-01,
2150,3150,65163.0,2023-01-01,
2151,3151,49097.0,2023-01-01,
2152,3152,53792.0,2023-01-01,
2153,3153,13559.0,2023-01-01,
2154,3154,38465.0,2023-01-01,
2155,3155,15565.0,2023-01-01,
2156,3156,37564.0,2023-01-01,
2157,3157,38258.0,2023-01-01,
2158,3158,41943.0,2023-01-01,
2159,3159,30780.0,2023-01-01,
2160,3160,58707.0,2023-01-01,
2161,3161,31080.0,2023-01-01,
2162,3162,68082.0,2023-01-01,
2163,3163,61765.0,2023-01-01,
2164,3164,73781.0,2023-01-01,
2165,3165,53649.0,2023-01-01,
2166,3166,4265.0,2023-01-01,
2167,3167,31261.0,2023-01-01,
2168,3168,66917.0,2023-01-01,
2169,3169,13603.0,2023-01-01,
2170,3170,10032.0,2023-01-01,
2171,3171,19530.0,2023-01-01,
2172,3172,26976.0,2023-01-01,
2173,3173,59822.0,2023-01-01,
2174,3174,26336.0,2023-01-01,
2175,3175,44132.0,2023-01-01,
2176,3176,61039.0,2023-01-01,
2177,3177,58072.0,2023-01-01,
2178,3178,46872.0,2023-01-01,
2179,3179,42969.0,2023-01-01,
2180,3180,37961.0,2023-01-01,
2181,3181,8079.0,2023-01-01,
2182,3182,41655.0,2023-01-01,
2183,3183,39027.0,2023-01-01,
2184,3184,35944.0,2023-01-01,
2185,3185,67080.0,2023-01-01,
2186,3186,7807.0,2023-01-01,
2187,3187,25306.0,2023-01-01,
2188,3188,29818.0,2023-01-01,
2189,3189,15474.0,2023-01-01,
2190,3190,968.0,2023-01-01,
2191,3191,18560.0,2023-01-01,
2192,3192,32014.0,2023-01-01,
2193,3193,225.0,2023-01-01,
2194,3194,49162.0,2023-01-01,
2195,3195,28176.0,2023-01-01,
2196,3196,18264.0,2023-01-01,
2197,3197,74173.0,2023-01-01,
2198,3198,51420.0,2023-01-01,
2199,3199,8143.0,2023-01-01,
2200,3200,2411.0,2023-01-01,
2201,3201,72356.0,2023-01-01,
2202,3202,62940.0,2023-01-01,
2203,3203,69750.0,2023-01-01,
2204,3204,58995.0,2023-01-01,
2205,3205,53320.0,2023-01-01,
2206,3206,16828.0,2023-01-01,
2207,3207,54566.0,2023-01-01,
2208,3208,44310.0,2023-01-01,
2209,3209,12721.0,2023-01-01,
2210,3210,7204.0,2023-01-01,
2211,3211,50523.0,2023-01-01,
2212,3212,65379.0,2023-01-01,
2213,3213,28272.0,2023-01-01,
2214,3214,20741.0,2023-01-01,
2215,3215,45045.0,2023-01-01,
2216,3216,70285.0,2023-01-01,
2217,3217,1237.0,2023-01-01,
2218,3218,50512.0,2023-01-01,
2219,3219,3293.0,2023-01-01,
2220,3220,37791.0,2023-01-01,2024-09-10
2221,3221,5431.0,2023-01-01,
2222,3222,32584.0,2023-01-01,
2223,3223,2003.0,2023-01-01,
2224,3224,47998.0,2023-01-01,
2225,3225,32654.0,2023-01-01,
2226,3226,30210.0,2023-01-01,
2227,3227,6245.0,2023-01-01,
2228,3228,64943.0,2023-01-01,
2229,3229,33351.0,2023-01-01,
2230,3230,11116.0,2023-01-01,
2231,3231,15863.0,2023-01-01,
2232,3232,58316.0,2023-01-01,
2233,3233,13377.0,2023-01-01,
2234,3234,41221.0,2023-01-01,2023-03-09
2235,3235,12199.0,2023-01-01,
2236,3236,41372.0,2023-01-01,
2237,3237,18668.0,2023-01-01,
2238,3238,1697.0,2023-01-01,
2239,3239,47924.0,2023-01-01,
2240,3240,15232.0,2023-01-01,
2241,3241,2825.0,2023-01-01,
2242,3242,4519.0,2023-01-01,
2243,3243,51198.0,2023-01-01,
